Row.names	sample	DNA_isolation_method	sample_name	sample_nr	GS_name	bamfile	project	db	Vregion	platform	workflow	mapq.filt	method	GS_version	Detection_threshold_ratio	Detection_threshold	statistic	value	Detection_threshold_percent	level
V1.V9_ONT_minitax_all_NCBI_genomes_RandAln_MN1_D6331	V1-V9_ONT_minitax_all_NCBI_genomes_RandAln_MN1_D6331	MN	MN1	1	NA	GUTMCM_minion_v1_9_20240606_macherey_nagel_MN1_bc09_pass.bam	tech.review.gut	NCBI_genome_collection	V1-V9	ONT	minitax	NA	RandAln	D6331	0.01	14973.71	True_positives	8	1%	Genus
V1.V9_ONT_minitax_all_NCBI_genomes_RandAln_MN2_D6331	V1-V9_ONT_minitax_all_NCBI_genomes_RandAln_MN2_D6331	MN	MN2	2	NA	GUTMCM_minion_v1_9_20240606_macherey_nagel_MN2_bc10_pass.bam	tech.review.gut	NCBI_genome_collection	V1-V9	ONT	minitax	NA	RandAln	D6331	1e-04	150.9085	True_positives	11	0.01%	Genus
V1.V9_ONT_minitax_all_NCBI_genomes_RandAln_MN2_D6331	V1-V9_ONT_minitax_all_NCBI_genomes_RandAln_MN2_D6331	MN	MN2	2	NA	GUTMCM_minion_v1_9_20240606_macherey_nagel_MN2_bc10_pass.bam	tech.review.gut	NCBI_genome_collection	V1-V9	ONT	minitax	NA	RandAln	D6331	0.001	1509.085	True_positives	10	0.1%	Genus
V1.V9_ONT_minitax_all_NCBI_genomes_RandAln_MN2_D6331	V1-V9_ONT_minitax_all_NCBI_genomes_RandAln_MN2_D6331	MN	MN2	2	NA	GUTMCM_minion_v1_9_20240606_macherey_nagel_MN2_bc10_pass.bam	tech.review.gut	NCBI_genome_collection	V1-V9	ONT	minitax	NA	RandAln	D6331	0.01	15090.85	True_positives	6	1%	Genus
V1.V9_ONT_minitax_all_NCBI_genomes_RandAln_MN3_D6331	V1-V9_ONT_minitax_all_NCBI_genomes_RandAln_MN3_D6331	MN	MN3	3	NA	GUTMCM_minion_v1_9_20240606_macherey_nagel_MN3_bc11_pass.bam	tech.review.gut	NCBI_genome_collection	V1-V9	ONT	minitax	NA	RandAln	D6331	1e-04	120.2029	True_positives	11	0.01%	Genus
V1.V9_ONT_minitax_all_NCBI_genomes_RandAln_MN3_D6331	V1-V9_ONT_minitax_all_NCBI_genomes_RandAln_MN3_D6331	MN	MN3	3	NA	GUTMCM_minion_v1_9_20240606_macherey_nagel_MN3_bc11_pass.bam	tech.review.gut	NCBI_genome_collection	V1-V9	ONT	minitax	NA	RandAln	D6331	0.001	1202.029	True_positives	10	0.1%	Genus
V1.V9_ONT_minitax_all_NCBI_genomes_RandAln_MN3_D6331	V1-V9_ONT_minitax_all_NCBI_genomes_RandAln_MN3_D6331	MN	MN3	3	NA	GUTMCM_minion_v1_9_20240606_macherey_nagel_MN3_bc11_pass.bam	tech.review.gut	NCBI_genome_collection	V1-V9	ONT	minitax	NA	RandAln	D6331	0.01	12020.29	True_positives	8	1%	Genus
V1.V9_ONT_minitax_all_NCBI_genomes_RandAln_Q1_D6331	V1-V9_ONT_minitax_all_NCBI_genomes_RandAln_Q1_D6331	Q	Q1	1	NA	GUTMCM_minion_v1_9_20240606_20240607_qiagen_Q1_bc12_bc01_pass.bam	tech.review.gut	NCBI_genome_collection	V1-V9	ONT	minitax	NA	RandAln	D6331	1e-04	0.2202	True_positives	11	0.01%	Genus
V1.V9_ONT_minitax_all_NCBI_genomes_RandAln_Q1_D6331	V1-V9_ONT_minitax_all_NCBI_genomes_RandAln_Q1_D6331	Q	Q1	1	NA	GUTMCM_minion_v1_9_20240606_20240607_qiagen_Q1_bc12_bc01_pass.bam	tech.review.gut	NCBI_genome_collection	V1-V9	ONT	minitax	NA	RandAln	D6331	0.001	2.202	True_positives	10	0.1%	Genus
V1.V9_ONT_minitax_all_NCBI_genomes_RandAln_Q1_D6331	V1-V9_ONT_minitax_all_NCBI_genomes_RandAln_Q1_D6331	Q	Q1	1	NA	GUTMCM_minion_v1_9_20240606_20240607_qiagen_Q1_bc12_bc01_pass.bam	tech.review.gut	NCBI_genome_collection	V1-V9	ONT	minitax	NA	RandAln	D6331	0.01	22.02	True_positives	7	1%	Genus
V1.V9_ONT_minitax_all_NCBI_genomes_RandAln_Q2_D6331	V1-V9_ONT_minitax_all_NCBI_genomes_RandAln_Q2_D6331	Q	Q2	2	NA	GUTMCM_minion_v1_9_20240606_20240607_qiagen_Q2_bc13_bc02_pass.bam	tech.review.gut	NCBI_genome_collection	V1-V9	ONT	minitax	NA	RandAln	D6331	1e-04	0.24	True_positives	11	0.01%	Genus
V1.V9_ONT_minitax_all_NCBI_genomes_RandAln_Q2_D6331	V1-V9_ONT_minitax_all_NCBI_genomes_RandAln_Q2_D6331	Q	Q2	2	NA	GUTMCM_minion_v1_9_20240606_20240607_qiagen_Q2_bc13_bc02_pass.bam	tech.review.gut	NCBI_genome_collection	V1-V9	ONT	minitax	NA	RandAln	D6331	0.001	2.4	True_positives	10	0.1%	Genus
V1.V9_ONT_minitax_all_NCBI_genomes_RandAln_Q2_D6331	V1-V9_ONT_minitax_all_NCBI_genomes_RandAln_Q2_D6331	Q	Q2	2	NA	GUTMCM_minion_v1_9_20240606_20240607_qiagen_Q2_bc13_bc02_pass.bam	tech.review.gut	NCBI_genome_collection	V1-V9	ONT	minitax	NA	RandAln	D6331	0.01	24	True_positives	6	1%	Genus
V1.V9_ONT_minitax_all_NCBI_genomes_RandAln_Q3_D6331	V1-V9_ONT_minitax_all_NCBI_genomes_RandAln_Q3_D6331	Q	Q3	3	NA	GUTMCM_minion_v1_9_20240606_20240607_qiagen_Q3_bc14_bc03_pass.bam	tech.review.gut	NCBI_genome_collection	V1-V9	ONT	minitax	NA	RandAln	D6331	1e-04	0.2424	True_positives	11	0.01%	Genus
V1.V9_ONT_minitax_all_NCBI_genomes_RandAln_Q3_D6331	V1-V9_ONT_minitax_all_NCBI_genomes_RandAln_Q3_D6331	Q	Q3	3	NA	GUTMCM_minion_v1_9_20240606_20240607_qiagen_Q3_bc14_bc03_pass.bam	tech.review.gut	NCBI_genome_collection	V1-V9	ONT	minitax	NA	RandAln	D6331	0.001	2.424	True_positives	10	0.1%	Genus
V1.V9_ONT_minitax_all_NCBI_genomes_RandAln_Q3_D6331	V1-V9_ONT_minitax_all_NCBI_genomes_RandAln_Q3_D6331	Q	Q3	3	NA	GUTMCM_minion_v1_9_20240606_20240607_qiagen_Q3_bc14_bc03_pass.bam	tech.review.gut	NCBI_genome_collection	V1-V9	ONT	minitax	NA	RandAln	D6331	0.01	24.24	True_positives	7	1%	Genus
V1.V9_ONT_minitax_all_NCBI_genomes_RandAln_Z1_D6331	V1-V9_ONT_minitax_all_NCBI_genomes_RandAln_Z1_D6331	Z	Z1	1	NA	GUTMCM_minion_v1_9_20240516_zymo_Z1_bc01_pass.bam	tech.review.gut	NCBI_genome_collection	V1-V9	ONT	minitax	NA	RandAln	D6331	1e-04	45.9561	True_positives	11	0.01%	Genus
V1.V9_ONT_minitax_all_NCBI_genomes_RandAln_Z1_D6331	V1-V9_ONT_minitax_all_NCBI_genomes_RandAln_Z1_D6331	Z	Z1	1	NA	GUTMCM_minion_v1_9_20240516_zymo_Z1_bc01_pass.bam	tech.review.gut	NCBI_genome_collection	V1-V9	ONT	minitax	NA	RandAln	D6331	0.001	459.561	True_positives	10	0.1%	Genus
V1.V9_ONT_minitax_all_NCBI_genomes_RandAln_Z1_D6331	V1-V9_ONT_minitax_all_NCBI_genomes_RandAln_Z1_D6331	Z	Z1	1	NA	GUTMCM_minion_v1_9_20240516_zymo_Z1_bc01_pass.bam	tech.review.gut	NCBI_genome_collection	V1-V9	ONT	minitax	NA	RandAln	D6331	0.01	4595.61	True_positives	8	1%	Genus
V1.V9_ONT_minitax_all_NCBI_genomes_RandAln_Z2_D6331	V1-V9_ONT_minitax_all_NCBI_genomes_RandAln_Z2_D6331	Z	Z2	2	NA	GUTMCM_minion_v1_9_20240516_zymo_Z2_bc02_pass.bam	tech.review.gut	NCBI_genome_collection	V1-V9	ONT	minitax	NA	RandAln	D6331	1e-04	46.7607	True_positives	11	0.01%	Genus
V1.V9_ONT_minitax_all_NCBI_genomes_RandAln_Z2_D6331	V1-V9_ONT_minitax_all_NCBI_genomes_RandAln_Z2_D6331	Z	Z2	2	NA	GUTMCM_minion_v1_9_20240516_zymo_Z2_bc02_pass.bam	tech.review.gut	NCBI_genome_collection	V1-V9	ONT	minitax	NA	RandAln	D6331	0.001	467.607	True_positives	10	0.1%	Genus
V1.V9_ONT_minitax_all_NCBI_genomes_RandAln_Z2_D6331	V1-V9_ONT_minitax_all_NCBI_genomes_RandAln_Z2_D6331	Z	Z2	2	NA	GUTMCM_minion_v1_9_20240516_zymo_Z2_bc02_pass.bam	tech.review.gut	NCBI_genome_collection	V1-V9	ONT	minitax	NA	RandAln	D6331	0.01	4676.07	True_positives	7	1%	Genus
V1.V9_ONT_minitax_all_NCBI_genomes_RandAln_Z3_D6331	V1-V9_ONT_minitax_all_NCBI_genomes_RandAln_Z3_D6331	Z	Z3	3	NA	GUTMCM_minion_v1_9_20240516_zymo_Z3_bc03_pass.bam	tech.review.gut	NCBI_genome_collection	V1-V9	ONT	minitax	NA	RandAln	D6331	1e-04	42.8809	True_positives	11	0.01%	Genus
V1.V9_ONT_minitax_all_NCBI_genomes_RandAln_Z3_D6331	V1-V9_ONT_minitax_all_NCBI_genomes_RandAln_Z3_D6331	Z	Z3	3	NA	GUTMCM_minion_v1_9_20240516_zymo_Z3_bc03_pass.bam	tech.review.gut	NCBI_genome_collection	V1-V9	ONT	minitax	NA	RandAln	D6331	0.001	428.809	True_positives	10	0.1%	Genus
V1.V9_ONT_minitax_all_NCBI_genomes_RandAln_Z3_D6331	V1-V9_ONT_minitax_all_NCBI_genomes_RandAln_Z3_D6331	Z	Z3	3	NA	GUTMCM_minion_v1_9_20240516_zymo_Z3_bc03_pass.bam	tech.review.gut	NCBI_genome_collection	V1-V9	ONT	minitax	NA	RandAln	D6331	0.01	4288.09	True_positives	7	1%	Genus
V1.V9_ONT_minitax_all_NCBI_genomes_RandAln_I1_D6331	V1-V9_ONT_minitax_all_NCBI_genomes_RandAln_I1_D6331	I	I1	1	NA	GUTMCM_minion_v1_9_20240606_invitrogen_I1_bc15_pass.bam	tech.review.gut	NCBI_genome_collection	V1-V9	ONT	minitax	NA	RandAln	D6331	1e-04	134.0354	False_positives	10	0.01%	Genus
V1.V9_ONT_minitax_all_NCBI_genomes_RandAln_I1_D6331	V1-V9_ONT_minitax_all_NCBI_genomes_RandAln_I1_D6331	I	I1	1	NA	GUTMCM_minion_v1_9_20240606_invitrogen_I1_bc15_pass.bam	tech.review.gut	NCBI_genome_collection	V1-V9	ONT	minitax	NA	RandAln	D6331	0.001	1340.354	False_positives	5	0.1%	Genus
V1.V9_ONT_minitax_all_NCBI_genomes_RandAln_I1_D6331	V1-V9_ONT_minitax_all_NCBI_genomes_RandAln_I1_D6331	I	I1	1	NA	GUTMCM_minion_v1_9_20240606_invitrogen_I1_bc15_pass.bam	tech.review.gut	NCBI_genome_collection	V1-V9	ONT	minitax	NA	RandAln	D6331	0.01	13403.54	False_positives	2	1%	Genus
V1.V9_ONT_minitax_all_NCBI_genomes_RandAln_I2_D6331	V1-V9_ONT_minitax_all_NCBI_genomes_RandAln_I2_D6331	I	I2	2	NA	GUTMCM_minion_v1_9_20240606_invitrogen_I2_bc16_pass.bam	tech.review.gut	NCBI_genome_collection	V1-V9	ONT	minitax	NA	RandAln	D6331	1e-04	133.1545	False_positives	10	0.01%	Genus
V1.V9_ONT_minitax_all_NCBI_genomes_RandAln_I2_D6331	V1-V9_ONT_minitax_all_NCBI_genomes_RandAln_I2_D6331	I	I2	2	NA	GUTMCM_minion_v1_9_20240606_invitrogen_I2_bc16_pass.bam	tech.review.gut	NCBI_genome_collection	V1-V9	ONT	minitax	NA	RandAln	D6331	0.001	1331.545	False_positives	4	0.1%	Genus
V1.V9_ONT_minitax_all_NCBI_genomes_RandAln_I2_D6331	V1-V9_ONT_minitax_all_NCBI_genomes_RandAln_I2_D6331	I	I2	2	NA	GUTMCM_minion_v1_9_20240606_invitrogen_I2_bc16_pass.bam	tech.review.gut	NCBI_genome_collection	V1-V9	ONT	minitax	NA	RandAln	D6331	0.01	13315.45	False_positives	2	1%	Genus
V1.V9_ONT_minitax_all_NCBI_genomes_RandAln_I3_D6331	V1-V9_ONT_minitax_all_NCBI_genomes_RandAln_I3_D6331	I	I3	3	NA	GUTMCM_minion_v1_9_20240606_invitrogen_I3_bc17_pass.bam	tech.review.gut	NCBI_genome_collection	V1-V9	ONT	minitax	NA	RandAln	D6331	1e-04	139.6491	False_positives	9	0.01%	Genus
V1.V9_ONT_minitax_all_NCBI_genomes_RandAln_I3_D6331	V1-V9_ONT_minitax_all_NCBI_genomes_RandAln_I3_D6331	I	I3	3	NA	GUTMCM_minion_v1_9_20240606_invitrogen_I3_bc17_pass.bam	tech.review.gut	NCBI_genome_collection	V1-V9	ONT	minitax	NA	RandAln	D6331	0.001	1396.491	False_positives	4	0.1%	Genus
V1.V9_ONT_minitax_all_NCBI_genomes_RandAln_I3_D6331	V1-V9_ONT_minitax_all_NCBI_genomes_RandAln_I3_D6331	I	I3	3	NA	GUTMCM_minion_v1_9_20240606_invitrogen_I3_bc17_pass.bam	tech.review.gut	NCBI_genome_collection	V1-V9	ONT	minitax	NA	RandAln	D6331	0.01	13964.91	False_positives	2	1%	Genus
V1.V9_ONT_minitax_all_NCBI_genomes_RandAln_MN1_D6331	V1-V9_ONT_minitax_all_NCBI_genomes_RandAln_MN1_D6331	MN	MN1	1	NA	GUTMCM_minion_v1_9_20240606_macherey_nagel_MN1_bc09_pass.bam	tech.review.gut	NCBI_genome_collection	V1-V9	ONT	minitax	NA	RandAln	D6331	1e-04	149.7371	False_positives	12	0.01%	Genus
V1.V9_ONT_minitax_all_NCBI_genomes_RandAln_MN1_D6331	V1-V9_ONT_minitax_all_NCBI_genomes_RandAln_MN1_D6331	MN	MN1	1	NA	GUTMCM_minion_v1_9_20240606_macherey_nagel_MN1_bc09_pass.bam	tech.review.gut	NCBI_genome_collection	V1-V9	ONT	minitax	NA	RandAln	D6331	0.001	1497.371	False_positives	7	0.1%	Genus
V1.V9_ONT_minitax_all_NCBI_genomes_RandAln_MN1_D6331	V1-V9_ONT_minitax_all_NCBI_genomes_RandAln_MN1_D6331	MN	MN1	1	NA	GUTMCM_minion_v1_9_20240606_macherey_nagel_MN1_bc09_pass.bam	tech.review.gut	NCBI_genome_collection	V1-V9	ONT	minitax	NA	RandAln	D6331	0.01	14973.71	False_positives	2	1%	Genus
V1.V9_ONT_minitax_all_NCBI_genomes_RandAln_MN2_D6331	V1-V9_ONT_minitax_all_NCBI_genomes_RandAln_MN2_D6331	MN	MN2	2	NA	GUTMCM_minion_v1_9_20240606_macherey_nagel_MN2_bc10_pass.bam	tech.review.gut	NCBI_genome_collection	V1-V9	ONT	minitax	NA	RandAln	D6331	1e-04	150.9085	False_positives	12	0.01%	Genus
V1.V9_ONT_minitax_all_NCBI_genomes_RandAln_MN2_D6331	V1-V9_ONT_minitax_all_NCBI_genomes_RandAln_MN2_D6331	MN	MN2	2	NA	GUTMCM_minion_v1_9_20240606_macherey_nagel_MN2_bc10_pass.bam	tech.review.gut	NCBI_genome_collection	V1-V9	ONT	minitax	NA	RandAln	D6331	0.001	1509.085	False_positives	7	0.1%	Genus
V1.V9_ONT_minitax_all_NCBI_genomes_RandAln_MN2_D6331	V1-V9_ONT_minitax_all_NCBI_genomes_RandAln_MN2_D6331	MN	MN2	2	NA	GUTMCM_minion_v1_9_20240606_macherey_nagel_MN2_bc10_pass.bam	tech.review.gut	NCBI_genome_collection	V1-V9	ONT	minitax	NA	RandAln	D6331	0.01	15090.85	False_positives	1	1%	Genus
V1.V9_ONT_minitax_all_NCBI_genomes_RandAln_MN3_D6331	V1-V9_ONT_minitax_all_NCBI_genomes_RandAln_MN3_D6331	MN	MN3	3	NA	GUTMCM_minion_v1_9_20240606_macherey_nagel_MN3_bc11_pass.bam	tech.review.gut	NCBI_genome_collection	V1-V9	ONT	minitax	NA	RandAln	D6331	1e-04	120.2029	False_positives	12	0.01%	Genus
V1.V9_ONT_minitax_all_NCBI_genomes_RandAln_MN3_D6331	V1-V9_ONT_minitax_all_NCBI_genomes_RandAln_MN3_D6331	MN	MN3	3	NA	GUTMCM_minion_v1_9_20240606_macherey_nagel_MN3_bc11_pass.bam	tech.review.gut	NCBI_genome_collection	V1-V9	ONT	minitax	NA	RandAln	D6331	0.001	1202.029	False_positives	8	0.1%	Genus
V1.V9_ONT_minitax_all_NCBI_genomes_RandAln_MN3_D6331	V1-V9_ONT_minitax_all_NCBI_genomes_RandAln_MN3_D6331	MN	MN3	3	NA	GUTMCM_minion_v1_9_20240606_macherey_nagel_MN3_bc11_pass.bam	tech.review.gut	NCBI_genome_collection	V1-V9	ONT	minitax	NA	RandAln	D6331	0.01	12020.29	False_positives	2	1%	Genus
V1.V9_ONT_minitax_all_NCBI_genomes_RandAln_Q1_D6331	V1-V9_ONT_minitax_all_NCBI_genomes_RandAln_Q1_D6331	Q	Q1	1	NA	GUTMCM_minion_v1_9_20240606_20240607_qiagen_Q1_bc12_bc01_pass.bam	tech.review.gut	NCBI_genome_collection	V1-V9	ONT	minitax	NA	RandAln	D6331	1e-04	0.2202	False_positives	12	0.01%	Genus
V1.V9_ONT_minitax_all_NCBI_genomes_RandAln_Q1_D6331	V1-V9_ONT_minitax_all_NCBI_genomes_RandAln_Q1_D6331	Q	Q1	1	NA	GUTMCM_minion_v1_9_20240606_20240607_qiagen_Q1_bc12_bc01_pass.bam	tech.review.gut	NCBI_genome_collection	V1-V9	ONT	minitax	NA	RandAln	D6331	0.001	2.202	False_positives	9	0.1%	Genus
V1.V9_ONT_minitax_all_NCBI_genomes_RandAln_Q1_D6331	V1-V9_ONT_minitax_all_NCBI_genomes_RandAln_Q1_D6331	Q	Q1	1	NA	GUTMCM_minion_v1_9_20240606_20240607_qiagen_Q1_bc12_bc01_pass.bam	tech.review.gut	NCBI_genome_collection	V1-V9	ONT	minitax	NA	RandAln	D6331	0.01	22.02	False_positives	2	1%	Genus
V1.V9_ONT_minitax_all_NCBI_genomes_RandAln_Q2_D6331	V1-V9_ONT_minitax_all_NCBI_genomes_RandAln_Q2_D6331	Q	Q2	2	NA	GUTMCM_minion_v1_9_20240606_20240607_qiagen_Q2_bc13_bc02_pass.bam	tech.review.gut	NCBI_genome_collection	V1-V9	ONT	minitax	NA	RandAln	D6331	1e-04	0.24	False_positives	12	0.01%	Genus
V1.V9_ONT_minitax_all_NCBI_genomes_RandAln_Q2_D6331	V1-V9_ONT_minitax_all_NCBI_genomes_RandAln_Q2_D6331	Q	Q2	2	NA	GUTMCM_minion_v1_9_20240606_20240607_qiagen_Q2_bc13_bc02_pass.bam	tech.review.gut	NCBI_genome_collection	V1-V9	ONT	minitax	NA	RandAln	D6331	0.001	2.4	False_positives	7	0.1%	Genus
V1.V9_ONT_minitax_all_NCBI_genomes_RandAln_Q2_D6331	V1-V9_ONT_minitax_all_NCBI_genomes_RandAln_Q2_D6331	Q	Q2	2	NA	GUTMCM_minion_v1_9_20240606_20240607_qiagen_Q2_bc13_bc02_pass.bam	tech.review.gut	NCBI_genome_collection	V1-V9	ONT	minitax	NA	RandAln	D6331	0.01	24	False_positives	1	1%	Genus
V1.V9_ONT_minitax_all_NCBI_genomes_RandAln_Q3_D6331	V1-V9_ONT_minitax_all_NCBI_genomes_RandAln_Q3_D6331	Q	Q3	3	NA	GUTMCM_minion_v1_9_20240606_20240607_qiagen_Q3_bc14_bc03_pass.bam	tech.review.gut	NCBI_genome_collection	V1-V9	ONT	minitax	NA	RandAln	D6331	1e-04	0.2424	False_positives	12	0.01%	Genus
V1.V9_ONT_minitax_all_NCBI_genomes_RandAln_Q3_D6331	V1-V9_ONT_minitax_all_NCBI_genomes_RandAln_Q3_D6331	Q	Q3	3	NA	GUTMCM_minion_v1_9_20240606_20240607_qiagen_Q3_bc14_bc03_pass.bam	tech.review.gut	NCBI_genome_collection	V1-V9	ONT	minitax	NA	RandAln	D6331	0.001	2.424	False_positives	8	0.1%	Genus
V1.V9_ONT_minitax_all_NCBI_genomes_RandAln_Q3_D6331	V1-V9_ONT_minitax_all_NCBI_genomes_RandAln_Q3_D6331	Q	Q3	3	NA	GUTMCM_minion_v1_9_20240606_20240607_qiagen_Q3_bc14_bc03_pass.bam	tech.review.gut	NCBI_genome_collection	V1-V9	ONT	minitax	NA	RandAln	D6331	0.01	24.24	False_positives	1	1%	Genus
V1.V9_ONT_minitax_all_NCBI_genomes_RandAln_Z1_D6331	V1-V9_ONT_minitax_all_NCBI_genomes_RandAln_Z1_D6331	Z	Z1	1	NA	GUTMCM_minion_v1_9_20240516_zymo_Z1_bc01_pass.bam	tech.review.gut	NCBI_genome_collection	V1-V9	ONT	minitax	NA	RandAln	D6331	1e-04	45.9561	False_positives	12	0.01%	Genus
V1.V9_ONT_minitax_all_NCBI_genomes_RandAln_Z1_D6331	V1-V9_ONT_minitax_all_NCBI_genomes_RandAln_Z1_D6331	Z	Z1	1	NA	GUTMCM_minion_v1_9_20240516_zymo_Z1_bc01_pass.bam	tech.review.gut	NCBI_genome_collection	V1-V9	ONT	minitax	NA	RandAln	D6331	0.001	459.561	False_positives	7	0.1%	Genus
V1.V9_ONT_minitax_all_NCBI_genomes_RandAln_Z1_D6331	V1-V9_ONT_minitax_all_NCBI_genomes_RandAln_Z1_D6331	Z	Z1	1	NA	GUTMCM_minion_v1_9_20240516_zymo_Z1_bc01_pass.bam	tech.review.gut	NCBI_genome_collection	V1-V9	ONT	minitax	NA	RandAln	D6331	0.01	4595.61	False_positives	2	1%	Genus
V1.V9_ONT_minitax_all_NCBI_genomes_RandAln_Z2_D6331	V1-V9_ONT_minitax_all_NCBI_genomes_RandAln_Z2_D6331	Z	Z2	2	NA	GUTMCM_minion_v1_9_20240516_zymo_Z2_bc02_pass.bam	tech.review.gut	NCBI_genome_collection	V1-V9	ONT	minitax	NA	RandAln	D6331	1e-04	46.7607	False_positives	12	0.01%	Genus
V1.V9_ONT_minitax_all_NCBI_genomes_RandAln_Z2_D6331	V1-V9_ONT_minitax_all_NCBI_genomes_RandAln_Z2_D6331	Z	Z2	2	NA	GUTMCM_minion_v1_9_20240516_zymo_Z2_bc02_pass.bam	tech.review.gut	NCBI_genome_collection	V1-V9	ONT	minitax	NA	RandAln	D6331	0.001	467.607	False_positives	6	0.1%	Genus
V1.V9_ONT_minitax_all_NCBI_genomes_RandAln_Z2_D6331	V1-V9_ONT_minitax_all_NCBI_genomes_RandAln_Z2_D6331	Z	Z2	2	NA	GUTMCM_minion_v1_9_20240516_zymo_Z2_bc02_pass.bam	tech.review.gut	NCBI_genome_collection	V1-V9	ONT	minitax	NA	RandAln	D6331	0.01	4676.07	False_positives	2	1%	Genus
V1.V9_ONT_minitax_all_NCBI_genomes_RandAln_Z3_D6331	V1-V9_ONT_minitax_all_NCBI_genomes_RandAln_Z3_D6331	Z	Z3	3	NA	GUTMCM_minion_v1_9_20240516_zymo_Z3_bc03_pass.bam	tech.review.gut	NCBI_genome_collection	V1-V9	ONT	minitax	NA	RandAln	D6331	1e-04	42.8809	False_positives	12	0.01%	Genus
V1.V9_ONT_minitax_all_NCBI_genomes_RandAln_Z3_D6331	V1-V9_ONT_minitax_all_NCBI_genomes_RandAln_Z3_D6331	Z	Z3	3	NA	GUTMCM_minion_v1_9_20240516_zymo_Z3_bc03_pass.bam	tech.review.gut	NCBI_genome_collection	V1-V9	ONT	minitax	NA	RandAln	D6331	0.001	428.809	False_positives	7	0.1%	Genus
V1.V9_ONT_minitax_all_NCBI_genomes_RandAln_Z3_D6331	V1-V9_ONT_minitax_all_NCBI_genomes_RandAln_Z3_D6331	Z	Z3	3	NA	GUTMCM_minion_v1_9_20240516_zymo_Z3_bc03_pass.bam	tech.review.gut	NCBI_genome_collection	V1-V9	ONT	minitax	NA	RandAln	D6331	0.01	4288.09	False_positives	2	1%	Genus
V1.V9_ONT_minitax_all_NCBI_genomes_RandAln_I1_D6331	V1-V9_ONT_minitax_all_NCBI_genomes_RandAln_I1_D6331	I	I1	1	NA	GUTMCM_minion_v1_9_20240606_invitrogen_I1_bc15_pass.bam	tech.review.gut	NCBI_genome_collection	V1-V9	ONT	minitax	NA	RandAln	D6331	1e-04	134.0354	False_negatives	5	0.01%	Genus
V1.V9_ONT_minitax_all_NCBI_genomes_RandAln_I1_D6331	V1-V9_ONT_minitax_all_NCBI_genomes_RandAln_I1_D6331	I	I1	1	NA	GUTMCM_minion_v1_9_20240606_invitrogen_I1_bc15_pass.bam	tech.review.gut	NCBI_genome_collection	V1-V9	ONT	minitax	NA	RandAln	D6331	0.001	1340.354	False_negatives	7	0.1%	Genus
V1.V9_ONT_minitax_all_NCBI_genomes_RandAln_I1_D6331	V1-V9_ONT_minitax_all_NCBI_genomes_RandAln_I1_D6331	I	I1	1	NA	GUTMCM_minion_v1_9_20240606_invitrogen_I1_bc15_pass.bam	tech.review.gut	NCBI_genome_collection	V1-V9	ONT	minitax	NA	RandAln	D6331	0.01	13403.54	False_negatives	10	1%	Genus
V1.V9_ONT_minitax_all_NCBI_genomes_RandAln_I2_D6331	V1-V9_ONT_minitax_all_NCBI_genomes_RandAln_I2_D6331	I	I2	2	NA	GUTMCM_minion_v1_9_20240606_invitrogen_I2_bc16_pass.bam	tech.review.gut	NCBI_genome_collection	V1-V9	ONT	minitax	NA	RandAln	D6331	1e-04	133.1545	False_negatives	5	0.01%	Genus
V1.V9_ONT_minitax_all_NCBI_genomes_RandAln_I2_D6331	V1-V9_ONT_minitax_all_NCBI_genomes_RandAln_I2_D6331	I	I2	2	NA	GUTMCM_minion_v1_9_20240606_invitrogen_I2_bc16_pass.bam	tech.review.gut	NCBI_genome_collection	V1-V9	ONT	minitax	NA	RandAln	D6331	0.001	1331.545	False_negatives	7	0.1%	Genus
V1.V9_ONT_minitax_all_NCBI_genomes_RandAln_I2_D6331	V1-V9_ONT_minitax_all_NCBI_genomes_RandAln_I2_D6331	I	I2	2	NA	GUTMCM_minion_v1_9_20240606_invitrogen_I2_bc16_pass.bam	tech.review.gut	NCBI_genome_collection	V1-V9	ONT	minitax	NA	RandAln	D6331	0.01	13315.45	False_negatives	10	1%	Genus
V1.V9_ONT_minitax_all_NCBI_genomes_RandAln_I3_D6331	V1-V9_ONT_minitax_all_NCBI_genomes_RandAln_I3_D6331	I	I3	3	NA	GUTMCM_minion_v1_9_20240606_invitrogen_I3_bc17_pass.bam	tech.review.gut	NCBI_genome_collection	V1-V9	ONT	minitax	NA	RandAln	D6331	1e-04	139.6491	False_negatives	5	0.01%	Genus
V1.V9_ONT_minitax_all_NCBI_genomes_RandAln_I3_D6331	V1-V9_ONT_minitax_all_NCBI_genomes_RandAln_I3_D6331	I	I3	3	NA	GUTMCM_minion_v1_9_20240606_invitrogen_I3_bc17_pass.bam	tech.review.gut	NCBI_genome_collection	V1-V9	ONT	minitax	NA	RandAln	D6331	0.001	1396.491	False_negatives	7	0.1%	Genus
V1.V9_ONT_minitax_all_NCBI_genomes_RandAln_I3_D6331	V1-V9_ONT_minitax_all_NCBI_genomes_RandAln_I3_D6331	I	I3	3	NA	GUTMCM_minion_v1_9_20240606_invitrogen_I3_bc17_pass.bam	tech.review.gut	NCBI_genome_collection	V1-V9	ONT	minitax	NA	RandAln	D6331	0.01	13964.91	False_negatives	10	1%	Genus
