dummy	family	Toti_Illumina_V1_V2_minitax_BestAln_all_NCBI_genomes_I_1	Toti_Illumina_V1_V2_minitax_BestAln_all_NCBI_genomes_I_2	Toti_Illumina_V1_V2_minitax_BestAln_all_NCBI_genomes_I_3	Toti_Illumina_V1_V2_minitax_BestAln_all_NCBI_genomes_I_4	Toti_Illumina_V1_V2_minitax_BestAln_all_NCBI_genomes_MN_1	Toti_Illumina_V1_V2_minitax_BestAln_all_NCBI_genomes_MN_2	Toti_Illumina_V1_V2_minitax_BestAln_all_NCBI_genomes_MN_3	Toti_Illumina_V1_V2_minitax_BestAln_all_NCBI_genomes_MN_4	Toti_Illumina_V1_V2_minitax_BestAln_all_NCBI_genomes_Z_1	Toti_Illumina_V1_V2_minitax_BestAln_all_NCBI_genomes_Z_2	Toti_Illumina_V1_V2_minitax_BestAln_all_NCBI_genomes_Z_3	Toti_Illumina_V1_V2_minitax_BestAln_all_NCBI_genomes_Z_4	Toti_Illumina_V1_V3_minitax_BestAln_all_NCBI_genomes_I_1	Toti_Illumina_V1_V3_minitax_BestAln_all_NCBI_genomes_I_2	Toti_Illumina_V1_V3_minitax_BestAln_all_NCBI_genomes_I_3	Toti_Illumina_V1_V3_minitax_BestAln_all_NCBI_genomes_I_4	Toti_Illumina_V1_V3_minitax_BestAln_all_NCBI_genomes_MN_1	Toti_Illumina_V1_V3_minitax_BestAln_all_NCBI_genomes_MN_2	Toti_Illumina_V1_V3_minitax_BestAln_all_NCBI_genomes_MN_3	Toti_Illumina_V1_V3_minitax_BestAln_all_NCBI_genomes_MN_4	Toti_Illumina_V1_V3_minitax_BestAln_all_NCBI_genomes_Q_1	Toti_Illumina_V1_V3_minitax_BestAln_all_NCBI_genomes_Q_2	Toti_Illumina_V1_V3_minitax_BestAln_all_NCBI_genomes_Q_3	Toti_Illumina_V1_V3_minitax_BestAln_all_NCBI_genomes_Z_1	Toti_Illumina_V1_V3_minitax_BestAln_all_NCBI_genomes_Z_2	Toti_Illumina_V1_V3_minitax_BestAln_all_NCBI_genomes_Z_3	Toti_Illumina_V1_V3_minitax_BestAln_all_NCBI_genomes_Z_4	Toti_Illumina_V3_V4_minitax_BestAln_all_NCBI_genomes_I_1	Toti_Illumina_V3_V4_minitax_BestAln_all_NCBI_genomes_I_2	Toti_Illumina_V3_V4_minitax_BestAln_all_NCBI_genomes_I_3	Toti_Illumina_V3_V4_minitax_BestAln_all_NCBI_genomes_I_4	Toti_Illumina_V3_V4_minitax_BestAln_all_NCBI_genomes_MN_1	Toti_Illumina_V3_V4_minitax_BestAln_all_NCBI_genomes_MN_2	Toti_Illumina_V3_V4_minitax_BestAln_all_NCBI_genomes_MN_3	Toti_Illumina_V3_V4_minitax_BestAln_all_NCBI_genomes_MN_4	Toti_Illumina_V3_V4_minitax_BestAln_all_NCBI_genomes_Z_1	Toti_Illumina_V3_V4_minitax_BestAln_all_NCBI_genomes_Z_2	Toti_Illumina_V3_V4_minitax_BestAln_all_NCBI_genomes_Z_3	Toti_Illumina_V3_V4_minitax_BestAln_all_NCBI_genomes_Z_4	Toti_Illumina_WGS_minitax_BestAln_all_NCBI_genomes_I_1	Toti_Illumina_WGS_minitax_BestAln_all_NCBI_genomes_I_2	Toti_Illumina_WGS_minitax_BestAln_all_NCBI_genomes_I_3	Toti_Illumina_WGS_minitax_BestAln_all_NCBI_genomes_I_4	Toti_Illumina_WGS_minitax_BestAln_all_NCBI_genomes_MN_1	Toti_Illumina_WGS_minitax_BestAln_all_NCBI_genomes_MN_2	Toti_Illumina_WGS_minitax_BestAln_all_NCBI_genomes_MN_3	Toti_Illumina_WGS_minitax_BestAln_all_NCBI_genomes_MN_4	Toti_Illumina_WGS_minitax_BestAln_all_NCBI_genomes_Q_1	Toti_Illumina_WGS_minitax_BestAln_all_NCBI_genomes_Q_2	Toti_Illumina_WGS_minitax_BestAln_all_NCBI_genomes_Q_3	Toti_Illumina_WGS_minitax_BestAln_all_NCBI_genomes_Q_4	Toti_Illumina_WGS_minitax_BestAln_all_NCBI_genomes_Z_1	Toti_Illumina_WGS_minitax_BestAln_all_NCBI_genomes_Z_2	Toti_Illumina_WGS_minitax_BestAln_all_NCBI_genomes_Z_3	Toti_Illumina_WGS_minitax_BestAln_all_NCBI_genomes_Z_4	Toti_ONT_V1_V9_minitax_BestAln_all_NCBI_genomes_I_1	Toti_ONT_V1_V9_minitax_BestAln_all_NCBI_genomes_I_2	Toti_ONT_V1_V9_minitax_BestAln_all_NCBI_genomes_I_3	Toti_ONT_V1_V9_minitax_BestAln_all_NCBI_genomes_I_4	Toti_ONT_V1_V9_minitax_BestAln_all_NCBI_genomes_MN_1	Toti_ONT_V1_V9_minitax_BestAln_all_NCBI_genomes_MN_2	Toti_ONT_V1_V9_minitax_BestAln_all_NCBI_genomes_MN_3	Toti_ONT_V1_V9_minitax_BestAln_all_NCBI_genomes_MN_4	Toti_ONT_V1_V9_minitax_BestAln_all_NCBI_genomes_Z_1	Toti_ONT_V1_V9_minitax_BestAln_all_NCBI_genomes_Z_2	Toti_ONT_V1_V9_minitax_BestAln_all_NCBI_genomes_Z_3	Toti_ONT_V1_V9_minitax_BestAln_all_NCBI_genomes_Z_4	Toti_PacBio_V1_V9_minitax_BestAln_all_NCBI_genomes_I_1	Toti_PacBio_V1_V9_minitax_BestAln_all_NCBI_genomes_I_2	Toti_PacBio_V1_V9_minitax_BestAln_all_NCBI_genomes_I_3	Toti_PacBio_V1_V9_minitax_BestAln_all_NCBI_genomes_I_4	Toti_PacBio_V1_V9_minitax_BestAln_all_NCBI_genomes_MN_1	Toti_PacBio_V1_V9_minitax_BestAln_all_NCBI_genomes_MN_2	Toti_PacBio_V1_V9_minitax_BestAln_all_NCBI_genomes_MN_3	Toti_PacBio_V1_V9_minitax_BestAln_all_NCBI_genomes_MN_4	Toti_PacBio_V1_V9_minitax_BestAln_all_NCBI_genomes_Z_1	Toti_PacBio_V1_V9_minitax_BestAln_all_NCBI_genomes_Z_2	Toti_PacBio_V1_V9_minitax_BestAln_all_NCBI_genomes_Z_3	Toti_PacBio_V1_V9_minitax_BestAln_all_NCBI_genomes_Z_4
TRUE	Geminicoccaceae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	28	19	13	36	11	19	8	0	1	0	1	23	17	18	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Geminocystaceae	0	0	0	0	0	0	0	0	0	0	0	0	6	0	7	0	6	2	0	1	6	4	2	2	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	23	65	42	35	39	37	16	25	20	14	16	16	32	31	28	21	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Gemmatimonadaceae	0	1	0	0	0	0	2	0	0	0	0	1	1	0	0	0	1	3	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	42	36	18	50	8	15	19	2	1	1	1	21	34	25	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Geoalkalibacteraceae	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	2	0	2	0	0	0	0	0	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Geobacteraceae	1	0	0	0	0	0	0	0	0	0	0	0	4	0	10	0	2	1	0	11	1	1	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	65	161	95	63	183	79	72	74	15	9	8	17	116	101	79	76	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Geodermatophilaceae	0	0	1	0	0	0	0	0	1	0	0	0	7	1	1	0	3	3	0	2	3	5	2	1	1	0	0	0	0	0	0	0	0	3	0	0	0	0	5	183	432	264	148	498	234	484	225	21	13	15	107	288	230	194	367	0	0	0	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	2	0	0	0	0	1
TRUE	Geopsychrobacteraceae	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	2	2	3	1	4	0	1	0	3	7	3	1	1	2	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Geothermobacteraceae	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	11	2	2	11	2	3	5	2	2	4	3	7	7	4	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Geovibrionaceae	0	0	0	0	0	0	0	0	0	0	0	0	4	0	2	0	4	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	22	7	11	10	12	9	4	0	2	0	1	14	5	7	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Gloeobacteraceae	0	0	0	0	0	0	1	0	0	0	0	0	4	0	7	0	2	1	0	16	1	2	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	3	11	2	1	12	2	2	4	0	0	1	0	3	5	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Gloeomargaritaceae	0	0	0	1	0	0	0	0	0	0	0	0	1	0	2	0	0	0	0	5	4	4	0	1	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Glycomycetaceae	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	1	2	0	0	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22	44	19	17	55	22	20	15	0	1	2	6	30	20	17	26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Gordoniaceae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	1	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	76	190	117	92	229	75	96	82	6	1	5	7	128	106	86	91	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Gottschalkiaceae	4	1	2	1	4	0	4	2	1	5	1	2	386	25	151	3	321	245	0	420	68	43	12	14	8	36	1	21	13	6	12	10	4	17	12	7	4	2	3	97	128	96	70	75	76	66	52	108	81	114	63	57	43	51	30	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Gracilibacteraceae	0	0	0	0	1	0	0	0	0	0	0	0	9	1	5	0	9	3	0	8	7	2	0	1	4	2	0	1	0	0	0	0	0	0	0	0	0	0	0	2	6	6	1	4	2	1	5	0	0	1	0	7	5	3	2	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Granulosicoccaceae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	3	1	0	2	3	2	1	1	0	0	0	0	3	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Hafniaceae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	1	1	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24	44	34	25	40	19	28	14	25	20	19	14	34	37	34	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Hahellaceae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	22	6	8	33	17	1	7	9	10	5	7	24	15	16	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Halanaerobiaceae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	3	0	0	0	1	2	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	149	234	185	135	225	190	129	100	130	105	125	128	174	144	127	89	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Halarsenatibacteraceae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	6	2	0	5	3	4	1	1	0	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Halieaceae	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	3	2	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	13	31	22	13	33	11	17	15	10	5	6	10	26	24	11	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Haliscomenobacteraceae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	2	4	2	0	4	1	1	24	19	20	18	4	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Haloarculaceae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27	74	34	33	94	33	36	30	2	1	3	6	51	48	34	28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Halobacteriaceae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24	54	32	18	81	22	26	28	0	1	1	0	34	33	24	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Halobacteroidaceae	0	0	1	0	0	0	0	0	0	0	0	0	7	0	0	0	3	1	0	3	1	1	0	0	0	1	0	2	0	0	1	0	2	1	0	0	4	0	1	58	103	72	51	68	56	34	41	47	35	41	26	47	34	25	36	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Halococcaceae	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	27	13	12	40	11	7	9	0	0	0	1	20	17	11	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Haloferacaceae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	35	96	49	27	134	59	27	38	17	12	27	41	45	42	31	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Halomonadaceae	0	0	1	0	0	0	0	0	0	0	0	0	4	1	0	0	5	2	0	1	23	3	1	2	0	4	0	5	12	9	5	13	11	8	11	8	10	6	12	186	383	239	196	504	205	183	216	63	49	68	95	314	223	223	173	0	0	0	2	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Haloplasmataceae	0	0	0	1	0	0	1	0	0	0	0	0	14	0	14	0	12	11	0	42	1	3	0	4	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	12	19	18	10	9	13	12	9	24	17	15	12	22	19	15	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Halothecacae	0	0	1	0	0	0	0	0	0	0	0	0	10	0	3	0	16	10	0	31	10	9	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	4	36	8	10	9	6	4	3	9	1	30	1	7	3	6	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Halothermotrichaceae	2	1	0	1	3	3	0	0	0	0	0	0	0	0	42	0	26	0	0	8	6	4	3	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	4	12	12	8	18	7	12	6	2	2	1	1	8	6	4	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Halothiobacillaceae	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	5	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	2	2	1	0	1	1	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Hapalosiphonaceae	0	0	0	0	1	0	0	0	0	0	0	0	2	0	6	0	7	4	0	6	9	7	10	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	12	26	25	13	27	75	9	28	13	10	21	44	26	11	22	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Helicobacteraceae	3	21	6	10	1	24	3	6	30	13	27	149	28	2	25	0	14	61	0	18	37	25	16	2	5	50	0	40	49	19	27	13	86	17	10	134	59	107	429	2361	10464	2620	1756	1412	5755	1149	574	10728	7118	5699	10187	9948	3446	6063	10622	35	54	102	84	0	557	92	36	311	73	6196	405	1	7	2	7	0	5	2	6	104	16	27	81
TRUE	Heliobacteriaceae	0	1	0	0	0	0	0	0	0	0	0	0	32	3	50	0	47	13	0	23	3	10	3	0	0	16	0	0	0	0	0	0	0	0	1	0	0	0	0	4	4	2	3	5	1	4	3	0	0	0	1	2	2	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Herpetosiphonaceae	0	0	0	0	0	0	0	0	0	0	0	0	2	0	1	0	0	1	0	0	0	3	1	0	1	2	0	0	0	0	0	0	0	1	0	0	0	0	0	5	10	4	4	6	4	4	1	2	2	4	4	9	2	7	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Hexamitidae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	1	1	2	1	0	1	3	0	5	0	4	1	2	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Hippeaceae	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	10	5	6	7	11	3	7	0	0	0	1	21	9	13	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Hydrogenimonadaceae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	3	0	0	0	1	3	0	6	8	8	8	0	0	1	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Hydrogenophilaceae	0	0	0	0	1	0	0	0	0	0	0	0	0	0	4	0	2	0	0	0	3	3	1	0	0	5	0	0	0	0	0	0	0	0	0	0	0	1	1	13	12	10	6	17	8	21	5	16	14	21	15	21	18	19	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Hydrogenothermaceae	0	0	0	0	0	0	0	0	0	0	0	0	11	1	13	0	10	9	0	8	53	47	28	0	1	32	1	0	2	0	0	0	1	0	0	1	1	0	1	8	27	14	4	16	11	5	8	13	8	19	15	8	5	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Hyellaceae	0	0	0	0	0	0	0	0	0	0	0	0	6	0	4	0	5	2	0	6	1	4	3	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	1	1	0	0	0	0	0	0	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Hymenobacteraceae	0	2	0	0	0	2	2	0	0	0	0	0	31	3	6	0	13	17	0	9	30	17	2	3	4	2	0	1	0	0	0	1	0	0	0	0	0	1	2	87	161	117	59	195	83	97	94	98	73	64	106	184	92	104	80	3	0	9	2	0	0	3	2	0	0	4	2	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Hyphomicrobiaceae	0	0	0	0	1	0	0	0	0	0	0	2	2	0	4	0	2	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	1	1	0	1	47	62	79	56	109	51	54	50	6	2	6	12	104	63	63	88	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Hyphomonadaceae	0	0	0	0	1	0	0	0	0	0	0	0	1	0	19	0	24	1	0	2	29	24	21	0	1	23	0	0	0	0	0	0	0	0	0	0	0	0	1	7	22	11	9	26	10	14	8	7	3	6	8	14	8	5	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Idiomarinaceae	0	0	0	0	1	0	0	0	0	0	0	0	2	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	16	43	31	26	56	16	16	28	18	15	24	16	40	21	20	13	0	0	3	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Ignatzschineriaceae	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	4	2	6	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23	44	26	17	19	21	14	15	5	3	4	3	10	5	2	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Ignavibacteriaceae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	8	1	1	3	0	4	1	13	15	23	21	12	6	7	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Intrasporangiaceae	2	0	0	0	2	1	2	0	1	1	0	21	22	0	10	0	19	12	0	19	9	14	3	6	1	5	1	0	1	0	1	2	0	1	0	0	0	0	8	188	429	267	160	535	154	332	208	8	20	10	14	299	192	179	773	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
TRUE	Isosphaeraceae	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	1	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	2	1	6	3	1	5	3	2	1	1	0	0	0	5	5	2	3	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
TRUE	Jatrophihabitantaceae	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	22	14	5	27	10	15	13	0	2	1	1	22	10	14	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Jiangellaceae	0	0	0	1	0	0	0	0	0	0	0	0	1	0	3	0	2	2	0	0	0	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	35	69	44	37	107	60	65	43	5	7	10	19	51	41	34	57	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Jonesiaceae	0	0	0	1	3	0	1	1	0	1	0	1	6	0	6	0	14	10	0	7	5	7	0	1	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	8	33	18	17	40	16	9	17	0	0	0	0	24	19	15	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Kaistiaceae	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	1	0	0	0	1	0	0	1	0	0	0	1	0	1	0	1	0	2	0	0	0	0	2	7	19	8	15	30	13	15	9	1	1	1	1	24	22	12	17	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Kangiellaceae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	1	1	6	3	5	6	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Ketobacteraceae	0	0	0	0	0	0	0	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	2	3	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Kineosporiaceae	0	1	1	0	2	0	1	2	2	0	1	5	376	31	159	1	1232	585	1	213	72	397	0	119	85	14	0	0	0	0	0	0	0	0	0	0	0	0	3	40	85	60	41	104	33	68	41	0	2	1	2	67	37	49	56	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Kofleriaceae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	15	23	15	12	38	12	14	16	1	2	1	1	18	16	7	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Kordiimonadaceae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	1	2	0	0	2	1	0	0	4	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Kosmotogaceae	0	0	0	0	1	0	1	0	1	1	1	0	40	2	2	0	15	13	0	9	3	3	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	5	3	5	4	7	2	2	4	5	1	3	2	4	6	4	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Kribbellaceae	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	3	3	1	0	3	1	29	4	0	0	1	1	1	2	2	26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Ktedonobacteraceae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	2	0	0	1	2	2	2	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	1	4	2	1	3	2	1	1	2	0	3	4	5	4	3	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
